,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
544,30.431859999999997,74.38124,337.6,0.55,0.42,2019-10-19,824,N,nominal,1.0NRT,300.9,2.9,D
545,30.325879999999998,73.47719000000001,339.1,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,306.6,18.3,D
546,30.35708,73.60951,334.4,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,299.9,2.7,D
547,30.33395,73.4185,332.7,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,300.3,2.3,D
548,30.36147,73.61416,335.5,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,302.2,9.6,D
549,30.4646,74.45823,331.6,0.55,0.43,2019-10-19,824,N,nominal,1.0NRT,298.7,4.6,D
550,30.46394,74.45246,332.9,0.55,0.43,2019-10-19,824,N,nominal,1.0NRT,300.3,4.6,D
551,30.33512,73.33538,334.7,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,299.9,2.2,D
552,30.093690000000002,71.47449,333.9,0.41,0.37,2019-10-19,824,N,nominal,1.0NRT,300.3,2.6,D
553,30.671290000000003,76.29395,342.6,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,302.9,5.0,D
554,30.360740000000003,73.51373000000001,332.1,0.49,0.41,2019-10-19,824,N,nominal,1.0NRT,299.1,4.9,D
555,30.32382,73.15316,338.3,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.4,3.1,D
556,30.46368,74.45730999999999,332.7,0.55,0.43,2019-10-19,824,N,nominal,1.0NRT,299.7,6.5,D
557,30.358259999999998,73.51763000000001,333.1,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,301.1,3.6,D
558,30.32325,73.15630999999999,332.7,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,299.3,4.8,D
559,30.309209999999997,72.97773000000001,337.8,0.47,0.4,2019-10-19,824,N,nominal,1.0NRT,299.3,3.1,D
560,30.67095,76.29223,340.9,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,302.7,4.3,D
561,30.415390000000002,73.84696,341.1,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,304.2,5.0,D
562,30.375740000000004,73.50435999999999,332.1,0.49,0.41,2019-10-19,824,N,nominal,1.0NRT,300.3,2.4,D
563,30.675340000000002,76.29168,342.0,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,301.9,3.6,D
564,30.69042,76.30973,340.3,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,301.4,3.8,D
565,30.39889,73.44301,330.8,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,299.6,3.0,D
566,30.355190000000004,73.08044,332.8,0.47,0.4,2019-10-19,824,N,nominal,1.0NRT,300.7,2.5,D
567,30.414990000000003,73.48244,332.9,0.49,0.41,2019-10-19,824,N,low,1.0NRT,303.2,3.5,D
568,30.67527,75.7582,341.2,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,303.3,11.7,D
569,30.482570000000003,73.95794000000001,331.7,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,300.7,4.1,D
570,30.739320000000003,76.3085,353.2,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,301.6,6.9,D
571,30.74372,76.30795,342.5,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.1,6.9,D
572,30.77774,76.51675,335.5,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.6,4.7,D
573,27.169059999999998,56.04574,352.1,0.6,0.71,2019-10-19,824,N,nominal,1.0NRT,298.3,11.6,D
574,30.49275,73.81326999999999,336.6,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,301.1,4.8,D
575,30.43115,73.30283,333.3,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,299.9,2.7,D
576,30.46476,73.45365,331.6,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,298.4,4.4,D
577,30.42295,73.11501,333.3,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.4,4.6,D
578,30.421290000000003,73.11214,344.0,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,301.1,6.4,D
579,30.465009999999996,73.45063,335.8,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,298.5,3.6,D
580,30.300559999999997,72.05013000000001,333.8,0.43,0.38,2019-10-19,824,N,nominal,1.0NRT,302.6,3.7,D
581,30.49705,73.56187,333.9,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,301.9,5.6,D
582,30.795379999999998,76.29796,345.2,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,303.1,12.8,D
583,30.4693,73.26276999999999,339.2,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,301.8,7.2,D
584,27.16879,56.049409999999995,347.4,0.6,0.71,2019-10-19,824,N,nominal,1.0NRT,298.5,8.1,D
585,30.50354,73.4551,335.0,0.49,0.41,2019-10-19,824,N,nominal,1.0NRT,302.5,4.3,D
586,30.4927,73.26935999999999,332.9,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.2,4.0,D
587,30.66687,74.56786,332.8,0.56,0.43,2019-10-19,824,N,nominal,1.0NRT,300.8,3.8,D
588,30.52785,73.37271,345.1,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,303.4,12.6,D
589,30.85802,76.30009,335.2,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.4,2.2,D
590,30.889229999999998,76.57206,332.0,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,301.2,3.4,D
591,30.592370000000003,73.71897,335.9,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,300.4,3.2,D
592,30.61263,73.66476,336.9,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,303.4,4.7,D
593,30.7237,74.62415,331.1,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,300.5,3.0,D
594,30.469820000000002,72.44839,334.2,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,301.9,3.0,D
595,30.72833,74.62952,333.9,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,301.9,9.3,D
596,30.72458,74.55771999999999,333.5,0.56,0.43,2019-10-19,824,N,nominal,1.0NRT,301.4,3.0,D
597,30.24097,70.67362,330.4,0.4,0.37,2019-10-19,824,N,nominal,1.0NRT,301.6,1.4,D
598,30.718359999999997,74.4276,342.6,0.55,0.43,2019-10-19,824,N,nominal,1.0NRT,303.5,16.8,D
599,30.65462,73.79431,339.5,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,302.9,12.0,D
600,30.654,73.78893000000001,333.3,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,301.2,12.0,D
601,30.66667,73.79796,331.1,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,300.2,3.5,D
602,30.637990000000002,73.55344000000001,333.7,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,301.1,5.8,D
603,30.70158,73.89754,343.9,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,302.6,15.9,D
604,30.67434,73.60135,338.5,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,301.7,5.0,D
605,30.69838,73.77118,335.3,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,303.5,11.9,D
606,30.502909999999996,72.19756,334.0,0.44,0.38,2019-10-19,824,N,nominal,1.0NRT,300.0,3.0,D
607,30.82146,74.73724,338.4,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,300.3,3.4,D
608,30.704040000000003,73.72117,338.6,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,305.1,4.8,D
609,30.533759999999997,72.32381,332.5,0.44,0.39,2019-10-19,824,N,nominal,1.0NRT,300.1,2.2,D
610,30.699440000000003,73.58673,336.7,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,301.9,4.2,D
611,30.702740000000002,73.71866,339.1,0.51,0.41,2019-10-19,824,N,nominal,1.0NRT,303.7,5.2,D
612,30.822229999999998,74.7371,340.3,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,300.4,2.5,D
613,30.69888,73.58402,334.9,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,302.4,2.7,D
614,30.517970000000002,72.0661,333.5,0.43,0.38,2019-10-19,824,N,nominal,1.0NRT,298.8,2.9,D
615,30.33959,70.70636999999999,334.3,0.4,0.37,2019-10-19,824,N,nominal,1.0NRT,304.5,3.7,D
616,30.754559999999998,73.97067,330.1,0.53,0.42,2019-10-19,824,N,nominal,1.0NRT,300.3,3.3,D
617,30.639570000000003,72.98526,336.5,0.47,0.4,2019-10-19,824,N,nominal,1.0NRT,300.1,3.6,D
618,30.75869,73.86957,330.2,0.52,0.41,2019-10-19,824,N,low,1.0NRT,301.2,2.2,D
619,30.644000000000002,72.89927,332.6,0.47,0.4,2019-10-19,824,N,nominal,1.0NRT,299.3,2.5,D
620,30.92721,75.34575,341.9,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,299.2,6.8,D
621,30.8659,74.76377,336.4,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.0,2.6,D
622,30.862379999999998,74.69345,339.6,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,301.4,5.3,D
623,30.788420000000002,74.02753,330.4,0.53,0.42,2019-10-19,824,N,low,1.0NRT,300.8,5.1,D
624,30.78475,73.92688000000001,333.4,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,298.7,5.3,D
625,30.60547,72.41279,330.4,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,299.1,2.3,D
626,31.03189,76.17223,329.9,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.1,2.5,D
627,30.87313,74.64298000000001,345.0,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,303.0,14.0,D
628,30.78673,73.8764,330.3,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,300.0,2.0,D
629,30.85482,74.44091,335.9,0.56,0.43,2019-10-19,824,N,nominal,1.0NRT,300.3,3.8,D
630,31.04842,76.20486,340.9,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,302.1,6.4,D
631,30.9856,75.58174,341.3,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,303.3,10.3,D
632,30.985129999999998,75.57722,340.9,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,303.2,6.8,D
633,30.91062,74.79876999999999,340.9,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,302.6,7.5,D
634,30.91017,74.79469,333.0,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.3,3.8,D
635,30.97212,75.33076,343.8,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,300.9,5.7,D
636,30.9057,74.71696,338.6,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,302.0,3.3,D
637,30.994040000000002,75.49846,346.3,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,302.3,6.1,D
638,30.807779999999998,73.82330999999999,346.4,0.52,0.41,2019-10-19,824,N,nominal,1.0NRT,305.2,38.2,D
639,30.929920000000003,74.82509,338.0,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.4,3.5,D
640,30.82183,73.87663,332.9,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,301.5,2.8,D
641,30.9522,74.99025999999999,332.5,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,299.5,1.2,D
642,30.939870000000003,74.87801,340.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.4,3.2,D
643,31.071709999999996,76.08308000000001,340.6,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.0,9.6,D
644,31.07122,76.07823,340.6,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.5,5.2,D
645,30.821759999999998,73.81012,334.7,0.52,0.41,2019-10-19,824,N,nominal,1.0NRT,301.8,4.1,D
646,31.09194,76.2394,335.0,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,302.3,3.5,D
647,30.94296,74.83157,331.7,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.2,2.8,D
648,31.0073,75.45715,334.1,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,300.9,3.1,D
649,30.94299,74.82795,330.4,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,298.6,2.9,D
650,31.07224,76.0801,356.7,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,302.3,8.9,D
651,30.950490000000002,74.86031,338.2,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,302.0,6.8,D
652,30.95005,74.85619,339.4,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,306.3,8.2,D
653,30.667920000000002,72.39931,330.3,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,299.0,1.8,D
654,31.091920000000002,76.24161,334.8,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,301.3,2.4,D
655,30.95497,74.86386,337.8,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.5,6.8,D
656,30.953670000000002,74.85149,332.9,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.9,8.2,D
657,30.952370000000002,74.83913000000001,347.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.0,4.8,D
658,31.088859999999997,76.16205,340.2,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.6,8.6,D
659,31.088390000000004,76.15713000000001,339.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.0,8.6,D
660,30.849940000000004,73.86454,334.5,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,299.5,5.1,D
661,31.08718,76.09789,340.5,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.3,4.6,D
662,30.9516,74.67796,334.0,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,300.2,2.8,D
663,31.025409999999997,75.34239000000001,341.7,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,303.1,5.7,D
664,31.113609999999998,76.1888,335.4,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,301.5,2.6,D
665,31.10195,76.02239,340.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,303.5,13.3,D
666,30.6982,72.3799,331.9,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,299.1,2.4,D
667,30.84688,73.53703,331.5,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,301.0,1.3,D
668,31.121240000000004,76.03947,347.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.9,8.5,D
669,30.986759999999997,74.70165,341.5,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,301.3,5.6,D
670,30.986320000000003,74.69761,341.7,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,301.4,5.6,D
671,30.8707,73.44782,335.4,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,299.0,3.8,D
672,31.060709999999997,74.93446,330.3,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,298.7,2.2,D
673,31.12453,75.35291,334.5,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,300.6,3.6,D
674,30.91165,73.2757,333.1,0.49,0.4,2019-10-19,824,N,nominal,1.0NRT,299.5,7.8,D
675,31.141340000000003,75.31041,332.2,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,301.7,1.2,D
676,31.04358,74.32108000000001,338.3,0.55,0.43,2019-10-19,824,N,nominal,1.0NRT,303.0,4.1,D
677,31.2323,76.04258,341.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,303.4,3.4,D
678,31.179240000000004,75.47211,340.9,0.42,0.46,2019-10-19,824,N,nominal,1.0NRT,304.7,6.9,D
679,31.041159999999998,74.15771,335.7,0.54,0.42,2019-10-19,824,N,nominal,1.0NRT,301.3,5.5,D
680,31.03793,74.12926999999999,334.4,0.54,0.42,2019-10-19,824,N,nominal,1.0NRT,300.3,8.0,D
681,31.204520000000002,75.55122,344.9,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,304.1,12.8,D
682,31.18995,75.25046999999999,339.4,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.9,3.8,D
683,31.210990000000002,75.40876999999999,331.2,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,300.3,2.3,D
684,31.214709999999997,75.40373000000001,336.3,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,302.1,7.7,D
685,31.211579999999998,75.40982,332.9,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,300.4,2.6,D
686,31.214879999999997,75.4003,344.0,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,303.3,7.7,D
687,31.22836,75.40753000000001,346.5,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,303.4,7.4,D
688,31.173609999999996,74.87252,334.2,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.7,2.8,D
689,31.27865,75.82961,337.9,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,300.3,2.9,D
690,31.2862,75.86224,341.4,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,302.1,11.2,D
691,31.270529999999997,75.70232,334.5,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,301.8,3.4,D
692,31.262890000000002,75.58173000000001,336.5,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,302.7,2.6,D
693,31.24268,75.29762,345.2,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,303.8,9.4,D
694,31.210929999999998,74.95221,336.4,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,301.0,3.2,D
695,31.20782,74.92275,339.2,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,299.7,3.3,D
696,31.228890000000003,75.08348000000001,345.4,0.4,0.45,2019-10-19,824,N,nominal,1.0NRT,306.8,11.3,D
697,31.20082,74.81799000000001,343.2,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.9,5.6,D
698,31.22447,75.00179,341.2,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,302.3,5.9,D
699,31.173540000000003,74.52783000000001,337.5,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,299.4,4.8,D
700,31.21391,74.78674000000001,337.1,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.5,2.3,D
701,31.23455,74.94035,335.3,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.0,3.0,D
702,31.28068,75.29692,330.5,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,299.0,4.0,D
703,31.2247,74.77266,340.8,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.5,5.3,D
704,31.23415,74.82167,340.4,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.4,4.9,D
705,31.1594,74.14952,334.3,0.54,0.42,2019-10-19,824,N,nominal,1.0NRT,298.5,4.2,D
706,31.24861,74.91703000000001,330.6,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.1,2.4,D
707,31.26915,75.06915,340.2,0.4,0.45,2019-10-19,824,N,nominal,1.0NRT,302.8,8.3,D
708,31.268690000000003,75.06483,333.5,0.4,0.45,2019-10-19,824,N,nominal,1.0NRT,301.0,8.3,D
709,31.35228,75.73883000000001,331.2,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,300.7,1.4,D
710,31.292640000000002,75.17098,330.0,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,299.3,2.0,D
711,30.783070000000002,70.91759,332.4,0.4,0.37,2019-10-19,824,N,nominal,1.0NRT,305.2,1.8,D
712,30.783240000000003,70.91803,330.9,0.4,0.37,2019-10-19,824,N,low,1.0NRT,305.2,1.7,D
713,30.78432,70.90055,337.5,0.4,0.37,2019-10-19,824,N,nominal,1.0NRT,304.8,3.6,D
714,31.283859999999997,74.9894,344.8,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,303.1,6.5,D
715,31.27341,74.88813,337.4,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,301.0,4.7,D
716,31.27298,74.88395,339.8,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.5,4.7,D
717,30.79102,70.87345,333.0,0.4,0.37,2019-10-19,824,N,nominal,1.0NRT,301.3,4.2,D
718,30.79893,70.88061,350.8,0.4,0.37,2019-10-19,824,N,nominal,1.0NRT,302.5,6.6,D
719,31.371,75.73267,342.2,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,302.8,5.9,D
720,31.296740000000003,74.95319,340.7,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,302.6,3.7,D
721,31.28415,74.79356,331.1,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.6,1.2,D
722,31.31744,75.03226,343.8,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,302.2,8.2,D
723,31.267490000000002,74.56078000000001,331.3,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,300.4,3.9,D
724,31.29543,74.78355,353.4,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.7,6.6,D
725,31.28578,74.69304,331.2,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.6,2.0,D
726,31.15103,73.48765,332.5,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,298.7,3.6,D
727,31.291999999999998,74.71293,348.5,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.8,6.5,D
728,31.331559999999996,75.04765,330.9,0.4,0.45,2019-10-19,824,N,nominal,1.0NRT,300.6,1.7,D
729,31.289440000000003,74.65106999999999,342.6,0.38,0.44,2019-10-19,824,N,nominal,1.0NRT,300.9,6.5,D
730,31.15918,73.49176,337.1,0.5,0.41,2019-10-19,824,N,nominal,1.0NRT,298.2,4.5,D
731,31.34109,75.09868,331.9,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.4,2.4,D
732,31.33973,75.08573,342.7,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,304.0,5.2,D
733,31.34385,75.08516,351.2,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,304.9,14.9,D
734,31.286170000000002,74.54581999999999,335.3,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,299.8,4.7,D
735,31.34617,75.06738,341.9,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.1,4.6,D
736,31.345259999999996,75.05878,337.7,0.4,0.45,2019-10-19,824,N,nominal,1.0NRT,301.2,2.2,D
737,31.33408,74.8753,341.5,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,301.9,3.0,D
738,31.33095,74.84602,331.1,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,298.8,1.4,D
739,31.3265,74.76655,340.8,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.8,6.0,D
740,31.32605,74.76241999999999,337.5,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.9,2.5,D
741,31.31001,74.61511,336.1,0.38,0.43,2019-10-19,824,N,nominal,1.0NRT,300.6,2.5,D
742,31.30547,74.57368000000001,336.7,0.57,0.43,2019-10-19,824,N,nominal,1.0NRT,300.5,6.0,D
743,31.3301,74.76184,331.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,298.8,2.5,D
744,31.382859999999997,75.21651999999999,338.0,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.2,4.9,D
745,31.377779999999998,75.12868,340.8,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.4,2.8,D
746,31.38192,75.12810999999999,341.8,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.9,7.1,D
747,31.35946,74.91866999999999,333.4,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.3,3.1,D
748,31.371779999999998,74.99435,340.2,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,301.2,8.6,D
749,31.389259999999997,75.11829,340.1,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.5,4.3,D
750,31.34399,74.70134,333.4,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.6,1.9,D
751,31.45867,75.74011,334.1,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,301.3,2.2,D
752,31.3934,75.11773000000001,341.3,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.3,4.3,D
753,31.399390000000004,75.13450999999999,336.9,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.7,2.7,D
754,31.39893,75.13016999999999,341.1,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.0,5.2,D
755,31.35888,74.76196,333.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.1,3.2,D
756,31.40353,75.13393,332.2,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,299.9,2.7,D
757,31.39537,75.11825,347.5,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.3,6.0,D
758,31.35895,74.76236,335.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.4,2.9,D
759,31.401259999999997,75.13506,347.0,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.9,5.6,D
760,31.40038,75.12635999999999,340.6,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.1,6.1,D
761,31.358859999999996,74.68290999999999,354.6,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.8,7.3,D
762,31.44112,75.4491,340.5,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,304.0,2.6,D
763,31.413390000000003,75.08939000000001,341.8,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,303.8,9.7,D
764,31.41295,75.08507,338.2,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.8,6.3,D
765,31.40942,75.0506,345.5,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.1,6.2,D
766,31.380940000000002,74.77605,343.0,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.1,4.9,D
767,31.4193,75.10613000000001,341.4,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.4,3.2,D
768,31.375420000000002,74.6847,336.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.4,3.7,D
769,31.38948,74.77905,344.3,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,302.0,5.1,D
770,31.379459999999998,74.68411,335.0,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,298.8,3.7,D
771,31.432029999999997,75.14842,338.6,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,300.4,3.5,D
772,31.434490000000004,75.09085,338.2,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,302.8,3.5,D
773,31.390240000000002,74.6701,339.6,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.3,3.0,D
774,31.39558,74.68181,336.1,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.4,2.8,D
775,31.42975,74.9653,338.6,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,299.5,3.9,D
776,31.499470000000002,75.60374,338.5,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,302.0,5.0,D
777,31.459159999999997,75.16681,341.8,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.9,4.9,D
778,31.46477,75.09982,334.4,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,300.5,2.0,D
779,31.43003,74.77328,339.8,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,299.9,4.1,D
780,31.489590000000003,75.25632,333.3,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,301.7,3.4,D
781,31.43545,74.74725,345.1,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.6,3.6,D
782,31.4216,74.61997,340.4,0.38,0.44,2019-10-19,824,N,nominal,1.0NRT,299.9,4.7,D
783,31.494220000000002,75.26018,336.6,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,301.4,3.0,D
